id,province,provinceEn,district,districtEn,subdistrict,subdistrictEn,postalCode,provinceSlug,districtSlug,subdistrictSlug
5776,สงขลา,Songkhla,ควนเนียง,Khuan Niang,ห้วยลึก,Huai Luek,90220,songkhla,khuan-niang,huai-luek
5777,สงขลา,Songkhla,จะนะ,Chana,ขุนตัดหวาย,Khun Tat Wai,90130,songkhla,chana,khun-tat-wai
5778,สงขลา,Songkhla,จะนะ,Chana,คลองเปียะ,Khlong Pia,90130,songkhla,chana,khlong-pia
5779,สงขลา,Songkhla,จะนะ,Chana,คู,Khu,90130,songkhla,chana,khu
5780,สงขลา,Songkhla,จะนะ,Chana,แค,Khae,90130,songkhla,chana,khae
5781,สงขลา,Songkhla,จะนะ,Chana,จะโหนง,Chanong,90130,songkhla,chana,chanong
5782,สงขลา,Songkhla,จะนะ,Chana,ตลิ่งชัน,Taling Chan,90130,songkhla,chana,taling-chan
5783,สงขลา,Songkhla,จะนะ,Chana,ท่าหมอไทร,Tha Mo Sai,90130,songkhla,chana,tha-mo-sai
5784,สงขลา,Songkhla,จะนะ,Chana,นาทับ,Na Thap,90130,songkhla,chana,na-thap
5785,สงขลา,Songkhla,จะนะ,Chana,นาหว้า,Na Wa,90130,songkhla,chana,na-wa
5786,สงขลา,Songkhla,จะนะ,Chana,น้ำขาว,Nam Khao,90130,songkhla,chana,nam-khao
5787,สงขลา,Songkhla,จะนะ,Chana,บ้านนา,Ban Na,90130,songkhla,chana,ban-na
5788,สงขลา,Songkhla,จะนะ,Chana,ป่าชิง,Pa Ching,90130,songkhla,chana,pa-ching
5789,สงขลา,Songkhla,จะนะ,Chana,สะกอม,Sakom,90130,songkhla,chana,sakom
5790,สงขลา,Songkhla,จะนะ,Chana,สะพานไม้แก่น,Saphan Mai Kaen,90130,songkhla,chana,saphan-mai-kaen
5791,สงขลา,Songkhla,เทพา,Thepha,เกาะสะบ้า,Ko Saba,90150,songkhla,thepha,ko-saba
5792,สงขลา,Songkhla,เทพา,Thepha,ท่าม่วง,Tha Muang,90150,songkhla,thepha,tha-muang
5793,สงขลา,Songkhla,เทพา,Thepha,ท่าม่วง,Tha Muang,90260,songkhla,thepha,tha-muang
5794,สงขลา,Songkhla,เทพา,Thepha,เทพา,Thepha,90150,songkhla,thepha,thepha
5795,สงขลา,Songkhla,เทพา,Thepha,ปากบาง,Pak Bang,90150,songkhla,thepha,pak-bang
5796,สงขลา,Songkhla,เทพา,Thepha,ลำไพล,Lam Phlai,90260,songkhla,thepha,lam-phlai
5797,สงขลา,Songkhla,เทพา,Thepha,วังใหญ่,Wang Yai,90260,songkhla,thepha,wang-yai
5798,สงขลา,Songkhla,เทพา,Thepha,สะกอม,Sakom,90150,songkhla,thepha,sakom
5799,สงขลา,Songkhla,นาทวี,Na Thawi,คลองกวาง,Khlong Kwang,90160,songkhla,na-thawi,khlong-kwang
5800,สงขลา,Songkhla,นาทวี,Na Thawi,คลองทราย,Khlong Sai,90160,songkhla,na-thawi,khlong-sai
5801,สงขลา,Songkhla,นาทวี,Na Thawi,ฉาง,Chang,90160,songkhla,na-thawi,chang
5802,สงขลา,Songkhla,นาทวี,Na Thawi,ทับช้าง,Thap Chang,90160,songkhla,na-thawi,thap-chang
5803,สงขลา,Songkhla,นาทวี,Na Thawi,ท่าประดู่,Tha Pradu,90160,songkhla,na-thawi,tha-pradu
5804,สงขลา,Songkhla,นาทวี,Na Thawi,นาทวี,Na Thawi,90160,songkhla,na-thawi,na-thawi
5805,สงขลา,Songkhla,นาทวี,Na Thawi,นาหมอศรี,Na Mo Si,90160,songkhla,na-thawi,na-mo-si
5806,สงขลา,Songkhla,นาทวี,Na Thawi,ประกอบ,Prakop,90160,songkhla,na-thawi,prakop
5807,สงขลา,Songkhla,นาทวี,Na Thawi,ปลักหนู,Plak Nu,90160,songkhla,na-thawi,plak-nu
5808,สงขลา,Songkhla,นาทวี,Na Thawi,สะท้อน,Sathon,90160,songkhla,na-thawi,sathon
5809,สงขลา,Songkhla,นาหม่อม,Na Mom,คลองหรัง,Khlong Rang,90310,songkhla,na-mom,khlong-rang
5810,สงขลา,Songkhla,นาหม่อม,Na Mom,ทุ่งขมิ้น,Thung Khamin,90310,songkhla,na-mom,thung-khamin
5811,สงขลา,Songkhla,นาหม่อม,Na Mom,นาหม่อม,Na Mom,90310,songkhla,na-mom,na-mom
5812,สงขลา,Songkhla,นาหม่อม,Na Mom,พิจิตร,Phichit,90310,songkhla,na-mom,phichit
5813,สงขลา,Songkhla,บางกล่ำ,Bang Klam,ท่าช้าง,Tha Chang,90110,songkhla,bang-klam,tha-chang
5814,สงขลา,Songkhla,บางกล่ำ,Bang Klam,บางกล่ำ,Bang Klam,90110,songkhla,bang-klam,bang-klam
5815,สงขลา,Songkhla,บางกล่ำ,Bang Klam,บ้านหาร,Ban Han,90110,songkhla,bang-klam,ban-han
5816,สงขลา,Songkhla,บางกล่ำ,Bang Klam,แม่ทอม,Mae Thom,90110,songkhla,bang-klam,mae-thom
5817,สงขลา,Songkhla,เมืองสงขลา,Mueang Songkhla,เกาะแต้ว,Ko Taeo,90000,songkhla,mueang-songkhla,ko-taeo
5818,สงขลา,Songkhla,เมืองสงขลา,Mueang Songkhla,เกาะยอ,Ko Yo,90100,songkhla,mueang-songkhla,ko-yo
5819,สงขลา,Songkhla,เมืองสงขลา,Mueang Songkhla,เขารูปช้าง,Khao Rup Chang,90000,songkhla,mueang-songkhla,khao-rup-chang
5820,สงขลา,Songkhla,เมืองสงขลา,Mueang Songkhla,ทุ่งหวัง,Thung Wang,90000,songkhla,mueang-songkhla,thung-wang
5821,สงขลา,Songkhla,เมืองสงขลา,Mueang Songkhla,บ่อยาง,Bo Yang,90000,songkhla,mueang-songkhla,bo-yang
5822,สงขลา,Songkhla,เมืองสงขลา,Mueang Songkhla,พะวง,Phawong,90100,songkhla,mueang-songkhla,phawong
5823,สงขลา,Songkhla,ระโนด,Ranot,คลองแดน,Khlong Daen,90140,songkhla,ranot,khlong-daen
5824,สงขลา,Songkhla,ระโนด,Ranot,แดนสงวน,Daen Sa-nguan,90140,songkhla,ranot,daen-sa-nguan
5825,สงขลา,Songkhla,ระโนด,Ranot,ตะเครียะ,Takhria,90140,songkhla,ranot,takhria
5826,สงขลา,Songkhla,ระโนด,Ranot,ท่าบอน,Tha Bon,90140,songkhla,ranot,tha-bon
5827,สงขลา,Songkhla,ระโนด,Ranot,บ่อตรุ,Bo Tru,90140,songkhla,ranot,bo-tru
5828,สงขลา,Songkhla,ระโนด,Ranot,บ้านขาว,Ban Khwa,90140,songkhla,ranot,ban-khwa
5829,สงขลา,Songkhla,ระโนด,Ranot,บ้านใหม่,Ban Mai,90140,songkhla,ranot,ban-mai
5830,สงขลา,Songkhla,ระโนด,Ranot,ปากแตระ,Pak Trae,90140,songkhla,ranot,pak-trae
5831,สงขลา,Songkhla,ระโนด,Ranot,พังยาง,Phang Yang,90140,songkhla,ranot,phang-yang
5832,สงขลา,Songkhla,ระโนด,Ranot,ระโนด,Ranot,90140,songkhla,ranot,ranot
5833,สงขลา,Songkhla,ระโนด,Ranot,ระวะ,Rawa,90140,songkhla,ranot,rawa
5834,สงขลา,Songkhla,ระโนด,Ranot,วัดสน,Wat Son,90140,songkhla,ranot,wat-son
5835,สงขลา,Songkhla,รัตภูมิ,Rattaphum,กำแพงเพชร,Kamphaeng Phet,90180,songkhla,rattaphum,kamphaeng-phet
5836,สงขลา,Songkhla,รัตภูมิ,Rattaphum,เขาพระ,Khao Phra,90180,songkhla,rattaphum,khao-phra
5837,สงขลา,Songkhla,รัตภูมิ,Rattaphum,ควนรู,Khuan Ru,90180,songkhla,rattaphum,khuan-ru
5838,สงขลา,Songkhla,รัตภูมิ,Rattaphum,ควนรู,Khuan Ru,90220,songkhla,rattaphum,khuan-ru
5839,สงขลา,Songkhla,รัตภูมิ,Rattaphum,คูหาใต้,Khuha Tai,90180,songkhla,rattaphum,khuha-tai
5840,สงขลา,Songkhla,รัตภูมิ,Rattaphum,ท่าชะมวง,Tha Chamuang,90180,songkhla,rattaphum,tha-chamuang
5841,สงขลา,Songkhla,สทิงพระ,Sathing Phra,กระดังงา,Kradang-nga,90190,songkhla,sathing-phra,kradang-nga
5842,สงขลา,Songkhla,สทิงพระ,Sathing Phra,คลองรี,Khlong Ri,90190,songkhla,sathing-phra,khlong-ri
5843,สงขลา,Songkhla,สทิงพระ,Sathing Phra,คูขุด,Khu Khut,90190,songkhla,sathing-phra,khu-khut
5844,สงขลา,Songkhla,สทิงพระ,Sathing Phra,จะทิ้งพระ,Chathing Phra,90190,songkhla,sathing-phra,chathing-phra
5845,สงขลา,Songkhla,สทิงพระ,Sathing Phra,ชุมพล,Chumphon,90190,songkhla,sathing-phra,chumphon
5846,สงขลา,Songkhla,สทิงพระ,Sathing Phra,ดีหลวง,Di Luang,90190,songkhla,sathing-phra,di-luang
5847,สงขลา,Songkhla,สทิงพระ,Sathing Phra,ท่าหิน,Tha Hin,90190,songkhla,sathing-phra,tha-hin
5848,สงขลา,Songkhla,สทิงพระ,Sathing Phra,บ่อดาน,Bo Dan,90190,songkhla,sathing-phra,bo-dan
5849,สงขลา,Songkhla,สทิงพระ,Sathing Phra,บ่อแดง,Bo Daeng,90190,songkhla,sathing-phra,bo-daeng
5850,สงขลา,Songkhla,สทิงพระ,Sathing Phra,วัดจันทร์,Wat Chan,90190,songkhla,sathing-phra,wat-chan
5851,สงขลา,Songkhla,สทิงพระ,Sathing Phra,สนามชัย,Sanam Chai,90190,songkhla,sathing-phra,sanam-chai
5852,สงขลา,Songkhla,สะเดา,Sadao,เขามีเกียรติ,Khao Mi Kiat,90170,songkhla,sadao,khao-mi-kiat
5853,สงขลา,Songkhla,สะเดา,Sadao,ท่าโพธิ์,Tha Pho,90170,songkhla,sadao,tha-pho
5854,สงขลา,Songkhla,สะเดา,Sadao,ทุ่งหมอ,Thung Mo,90240,songkhla,sadao,thung-mo
5855,สงขลา,Songkhla,สะเดา,Sadao,ปริก,Prik,90120,songkhla,sadao,prik
5856,สงขลา,Songkhla,สะเดา,Sadao,ปาดังเบซาร์,Padang Besa,90240,songkhla,sadao,padang-besa
5857,สงขลา,Songkhla,สะเดา,Sadao,พังลา,Phang La,90170,songkhla,sadao,phang-la
5858,สงขลา,Songkhla,สะเดา,Sadao,สะเดา,Sadao,90120,songkhla,sadao,sadao
5859,สงขลา,Songkhla,สะเดา,Sadao,สำนักขาม,Samnak Kham,90120,songkhla,sadao,samnak-kham
5860,สงขลา,Songkhla,สะเดา,Sadao,สำนักขาม,Samnak Kham,90320,songkhla,sadao,samnak-kham
5861,สงขลา,Songkhla,สะเดา,Sadao,สำนักแต้ว,Samnak Taeo,90120,songkhla,sadao,samnak-taeo
5862,สงขลา,Songkhla,สะบ้าย้อย,Saba Yoi,เขาแดง,Khao Daeng,90210,songkhla,saba-yoi,khao-daeng
5863,สงขลา,Songkhla,สะบ้าย้อย,Saba Yoi,คูหา,Khuha,90210,songkhla,saba-yoi,khuha
5864,สงขลา,Songkhla,สะบ้าย้อย,Saba Yoi,จะแหน,Chanae,90210,songkhla,saba-yoi,chanae
5865,สงขลา,Songkhla,สะบ้าย้อย,Saba Yoi,ทุ่งพอ,Thung Pho,90210,songkhla,saba-yoi,thung-pho
5866,สงขลา,Songkhla,สะบ้าย้อย,Saba Yoi,ธารคีรี,Than Khiri,90210,songkhla,saba-yoi,than-khiri
5867,สงขลา,Songkhla,สะบ้าย้อย,Saba Yoi,บ้านโหนด,Ban Not,90210,songkhla,saba-yoi,ban-not
5868,สงขลา,Songkhla,สะบ้าย้อย,Saba Yoi,บาโหย,Ba Hoi,90210,songkhla,saba-yoi,ba-hoi
5869,สงขลา,Songkhla,สะบ้าย้อย,Saba Yoi,เปียน,Pian,90210,songkhla,saba-yoi,pian
5870,สงขลา,Songkhla,สะบ้าย้อย,Saba Yoi,สะบ้าย้อย,Saba Yoi,90210,songkhla,saba-yoi,saba-yoi
5871,สงขลา,Songkhla,สิงหนคร,Singhanakhon,ชะแล้,Chalae,90330,songkhla,singhanakhon,chalae
5872,สงขลา,Songkhla,สิงหนคร,Singhanakhon,ชิงโค,Ching Kho,90280,songkhla,singhanakhon,ching-kho
5873,สงขลา,Songkhla,สิงหนคร,Singhanakhon,ทำนบ,Thamnop,90280,songkhla,singhanakhon,thamnop
5874,สงขลา,Songkhla,สิงหนคร,Singhanakhon,บางเขียด,Bang Khiat,90330,songkhla,singhanakhon,bang-khiat
5875,สงขลา,Songkhla,สิงหนคร,Singhanakhon,ปากรอ,Pak Ro,90330,songkhla,singhanakhon,pak-ro
5876,สงขลา,Songkhla,สิงหนคร,Singhanakhon,ป่าขาด,Pa Khat,90330,songkhla,singhanakhon,pa-khat
5877,สงขลา,Songkhla,สิงหนคร,Singhanakhon,ม่วงงาม,Muang Ngam,90330,songkhla,singhanakhon,muang-ngam
5878,สงขลา,Songkhla,สิงหนคร,Singhanakhon,รำแดง,Ram Daeng,90330,songkhla,singhanakhon,ram-daeng
5879,สงขลา,Songkhla,สิงหนคร,Singhanakhon,วัดขนุน,Wat Khanun,90330,songkhla,singhanakhon,wat-khanun
5880,สงขลา,Songkhla,สิงหนคร,Singhanakhon,สทิงหม้อ,Sathing Mo,90280,songkhla,singhanakhon,sathing-mo
5881,สงขลา,Songkhla,สิงหนคร,Singhanakhon,หัวเขา,Hua Khao,90280,songkhla,singhanakhon,hua-khao
5882,สงขลา,Songkhla,หาดใหญ่,Hat Yai,คลองแห,Khlong Hae,90110,songkhla,hat-yai,khlong-hae
5883,สงขลา,Songkhla,หาดใหญ่,Hat Yai,คลองอู่ตะเภา,Khlong U Taphao,90110,songkhla,hat-yai,khlong-u-taphao
5884,สงขลา,Songkhla,หาดใหญ่,Hat Yai,ควนลัง,Khuan Lang,90110,songkhla,hat-yai,khuan-lang
5885,สงขลา,Songkhla,หาดใหญ่,Hat Yai,คอหงส์,Kho Hong,90110,songkhla,hat-yai,kho-hong
5886,สงขลา,Songkhla,หาดใหญ่,Hat Yai,คอหงส์,Kho Hong,90112,songkhla,hat-yai,kho-hong
5887,สงขลา,Songkhla,หาดใหญ่,Hat Yai,คูเต่า,Khu Tao,90110,songkhla,hat-yai,khu-tao
5888,สงขลา,Songkhla,หาดใหญ่,Hat Yai,ฉลุง,Chalung,90110,songkhla,hat-yai,chalung
5889,สงขลา,Songkhla,หาดใหญ่,Hat Yai,ท่าข้าม,Tha Kham,90110,songkhla,hat-yai,tha-kham
5890,สงขลา,Songkhla,หาดใหญ่,Hat Yai,ทุ่งตำเสา,Thung Tam Sao,90110,songkhla,hat-yai,thung-tam-sao
5891,สงขลา,Songkhla,หาดใหญ่,Hat Yai,ทุ่งใหญ่,Thung Yai,90110,songkhla,hat-yai,thung-yai
5892,สงขลา,Songkhla,หาดใหญ่,Hat Yai,น้ำน้อย,Nam Noi,90110,songkhla,hat-yai,nam-noi
5893,สงขลา,Songkhla,หาดใหญ่,Hat Yai,บ้านพรุ,Ban Phru,90250,songkhla,hat-yai,ban-phru
5894,สงขลา,Songkhla,หาดใหญ่,Hat Yai,พะตง,Phatong,90230,songkhla,hat-yai,phatong
5895,สงขลา,Songkhla,หาดใหญ่,Hat Yai,หาดใหญ่,Hat yai,90110,songkhla,hat-yai,hat-yai
5896,สตูล,Satun,ควนกาหลง,Khuan Kalong,ควนกาหลง,Khuan Kalong,91130,satun,khuan-kalong,khuan-kalong
5897,สตูล,Satun,ควนกาหลง,Khuan Kalong,ทุ่งนุ้ย,Thung Nui,91130,satun,khuan-kalong,thung-nui
5898,สตูล,Satun,ควนกาหลง,Khuan Kalong,อุใดเจริญ,Udai Charoen,91130,satun,khuan-kalong,udai-charoen
5899,สตูล,Satun,ควนโดน,Khuan Don,ควนโดน,Khuan Don,91160,satun,khuan-don,khuan-don
5900,สตูล,Satun,ควนโดน,Khuan Don,ควนสตอ,Khuan Sato,91160,satun,khuan-don,khuan-sato
5901,สตูล,Satun,ควนโดน,Khuan Don,ย่านซื่อ,Yan Sue,91160,satun,khuan-don,yan-sue
5902,สตูล,Satun,ควนโดน,Khuan Don,วังประจัน,Wang Prachan,91160,satun,khuan-don,wang-prachan
5903,สตูล,Satun,ท่าแพ,Tha Phae,ท่าแพ,Tha Phae,91150,satun,tha-phae,tha-phae
5904,สตูล,Satun,ท่าแพ,Tha Phae,ท่าเรือ,Tha Ruea,91150,satun,tha-phae,tha-ruea
5905,สตูล,Satun,ท่าแพ,Tha Phae,แป-ระ,Pae-ra,91150,satun,tha-phae,pae-ra
5906,สตูล,Satun,ท่าแพ,Tha Phae,สาคร,Sakhon,91150,satun,tha-phae,sakhon
5907,สตูล,Satun,ทุ่งหว้า,Thung Wa,ขอนคลาน,Khon Khlan,91120,satun,thung-wa,khon-khlan
5908,สตูล,Satun,ทุ่งหว้า,Thung Wa,ทุ่งบุหลัง,Thung Bu Lang,91120,satun,thung-wa,thung-bu-lang
5909,สตูล,Satun,ทุ่งหว้า,Thung Wa,ทุ่งหว้า,Thung Wa,91120,satun,thung-wa,thung-wa
5910,สตูล,Satun,ทุ่งหว้า,Thung Wa,นาทอน,Na Thon,91120,satun,thung-wa,na-thon
5911,สตูล,Satun,ทุ่งหว้า,Thung Wa,ป่าแก่บ่อหิน,Pa Kae Bo Hin,91120,satun,thung-wa,pa-kae-bo-hin
5912,สตูล,Satun,มะนัง,Manang,นิคมพัฒนา,Nikhom Phatthana,91130,satun,manang,nikhom-phatthana
5913,สตูล,Satun,มะนัง,Manang,ปาล์มพัฒนา,Pam Phatthana,91130,satun,manang,pam-phatthana
5914,สตูล,Satun,เมืองสตูล,Mueang Satun,เกตรี,Ket Ri,91140,satun,mueang-satun,ket-ri
5915,สตูล,Satun,เมืองสตูล,Mueang Satun,เกาะสาหร่าย,Ko Sarai,91000,satun,mueang-satun,ko-sarai
5916,สตูล,Satun,เมืองสตูล,Mueang Satun,เกาะสาหร่าย,Ko Sarai,91110,satun,mueang-satun,ko-sarai
5917,สตูล,Satun,เมืองสตูล,Mueang Satun,คลองขุด,Khlong Khut,91000,satun,mueang-satun,khlong-khut
5918,สตูล,Satun,เมืองสตูล,Mueang Satun,ควนขัน,Khuan Khan,91000,satun,mueang-satun,khuan-khan
5919,สตูล,Satun,เมืองสตูล,Mueang Satun,ควนโพธิ์,Khuan Pho,91140,satun,mueang-satun,khuan-pho
5920,สตูล,Satun,เมืองสตูล,Mueang Satun,เจ๊ะบิลัง,Che Bilang,91000,satun,mueang-satun,che-bilang
5921,สตูล,Satun,เมืองสตูล,Mueang Satun,ฉลุง,Chalung,91140,satun,mueang-satun,chalung
5922,สตูล,Satun,เมืองสตูล,Mueang Satun,ตันหยงโป,Tanyong Po,91000,satun,mueang-satun,tanyong-po
5923,สตูล,Satun,เมืองสตูล,Mueang Satun,ตำมะลัง,Tam Malang,91000,satun,mueang-satun,tam-malang
5924,สตูล,Satun,เมืองสตูล,Mueang Satun,บ้านควน,Ban Khuan,91140,satun,mueang-satun,ban-khuan
5925,สตูล,Satun,เมืองสตูล,Mueang Satun,ปูยู,Puyu,91000,satun,mueang-satun,puyu
5926,สตูล,Satun,เมืองสตูล,Mueang Satun,พิมาน,Phiman,91000,satun,mueang-satun,phiman
5927,สตูล,Satun,ละงู,La-ngu,กำแพง,Kamphaeng,91110,satun,la-ngu,kamphaeng
5928,สตูล,Satun,ละงู,La-ngu,เขาขาว,Khao Khao,91110,satun,la-ngu,khao-khao
5929,สตูล,Satun,ละงู,La-ngu,น้ำผุด,Nam Phut,91110,satun,la-ngu,nam-phut
