id	districtId	name	nameEn	slug
1858	267	ไทรงาม	Sai Ngam	sai-ngam
1859	267	นราภิรมย์	Naraphirom	naraphirom
1860	267	นิลเพชร	Nin Phet	nin-phet
1861	267	บัวปากท่า	Bua Pak Tha	bua-pak-tha
1862	267	บางไทรป่า	Bang Sai Pa	bang-sai-pa
1863	267	บางปลา	Bang Pla	bang-pla
1864	267	บางภาษี	Bang Phasi	bang-phasi
1865	267	บางระกำ	Bang Rakam	bang-rakam
1866	267	บางเลน	Bang Len	bang-len
1867	267	บางหลวง	Bang Luang	bang-luang
1868	267	ไผ่หูช้าง	Phai Hu Chang	phai-hu-chang
1869	267	ลำพญา	Lam Phaya	lam-phaya
1870	267	หินมูล	Hin Mun	hin-mun
1871	268	คลองโยง	Khlong Yong	khlong-yong
1872	268	มหาสวัสดิ์	Maha Sawat	maha-sawat
1873	268	ศาลายา	Salaya	salaya
1874	269	ดอนยายหอม	Don Yai Hom	don-yai-hom
1875	269	ตาก้อง	Ta Kong	ta-kong
1876	269	ถนนขาด	Thanon Khat	thanon-khat
1877	269	ทัพหลวง	Thap Luang	thap-luang
1878	269	ทุ่งน้อย	Thung Noi	thung-noi
1879	269	ธรรมศาลา	Thammasala	thammasala
1880	269	นครปฐม	Nakhon Pathom	nakhon-pathom
1881	269	บ่อพลับ	Bo Phlap	bo-phlap
1882	269	บางแขม	Bang Khaem	bang-khaem
1883	269	บ้านยาง	Ban Yang	ban-yang
1884	269	พระปฐมเจดีย์	Phra Pathom Chedi	phra-pathom-chedi
1885	269	พระประโทน	Phra Prathon	phra-prathon
1886	269	โพรงมะเดื่อ	Phrong Maduea	phrong-maduea
1887	269	มาบแค	Map Khae	map-khae
1888	269	ลำพยา	Lam Phaya	lam-phaya
1889	269	วังตะกู	Wang Taku	wang-taku
1890	269	วังเย็น	Wang Yen	wang-yen
1891	269	สนามจันทร์	Sanam Chan	sanam-chan
1892	269	สระกะเทียม	Sra Kathiam	sra-kathiam
1893	269	สวนป่าน	Suan Pan	suan-pan
1894	269	สามควายเผือก	Sam Khwai Phueak	sam-khwai-phueak
1895	269	หนองงูเหลือม	Nong Ngu Lueam	nong-ngu-lueam
1896	269	หนองดินแดง	Nong Din Daeng	nong-din-daeng
1897	269	หนองปากโลง	Nong Pak Long	nong-pak-long
1898	269	ห้วยจรเข้	Huai Chorakhe	huai-chorakhe
1899	270	กระทุ่มล้ม	Krathum Lom	krathum-lom
1900	270	คลองจินดา	Khlong Chinda	khlong-chinda
1901	270	คลองใหม่	Khlong Mai	khlong-mai
1902	270	ตลาดจินดา	Talat Chinda	talat-chinda
1903	270	ทรงคนอง	Song Khanong	song-khanong
1904	270	ท่าข้าม	Tha Kham	tha-kham
1905	270	ท่าตลาด	Tha Talat	tha-talat
1906	270	บางกระทึก	Bang Krathuek	bang-krathuek
1907	270	บางช้าง	Bang Chang	bang-chang
1908	270	บางเตย	Bang Toei	bang-toei
1909	270	บ้านใหม่	Ban Mai	ban-mai
1910	270	ยายชา	Yai Cha	yai-cha
1911	270	ไร่ขิง	Rai Khing	rai-khing
1912	270	สามพราน	Sam Phran	sam-phran
1913	270	หอมเกร็ด	Hom Kret	hom-kret
1914	270	อ้อมใหญ่	Om Yai	om-yai
1915	271	ไชยบุรี	Chaiburi	chaiburi
1916	271	ท่าจำปา	Tha Champa	tha-champa
1917	271	ท่าอุเทน	Tha Uthen	tha-uthen
1918	271	โนนตาล	Non Tan	non-tan
1919	271	พนอม	Phanom	phanom
1920	271	พะทาย	Phathai	phathai
1921	271	รามราช	Ram Rat	ram-rat
1922	271	เวินพระบาท	Woen Phrabat	woen-phrabat
1923	271	หนองเทา	Nong Thao	nong-thao
1924	272	กุดฉิม	Kut Chim	kut-chim
1925	272	ดอนนางหงส์	Don Nang Hong	don-nang-hong
1926	272	ธาตุพนม	That Phanom	that-phanom
1927	272	ธาตุพนมเหนือ	That Phanom Nuea	that-phanom-nuea
1928	272	นาถ่อน	Na Thon	na-thon
1929	272	นาหนาด	Na Nat	na-nat
1930	272	น้ำก่ำ	Nam Kam	nam-kam
1931	272	ฝั่งแดง	Fang Daeng	fang-daeng
1932	272	พระกลางทุ่ง	Phra Klang Thung	phra-klang-thung
1933	272	โพนแพง	Phon Phaeng	phon-phaeng
1934	272	แสนพัน	Saen Phan	saen-phan
1935	272	อุ่มเหม้า	Um Mao	um-mao
1936	273	ก้านเหลือง	Kan Lueang	kan-lueang
1937	273	คำพี้	Ham Phi	ham-phi
1938	273	นาแก	Na Kae	na-kae
1939	273	นาคู่	Na Khu	na-khu
1940	273	นาเลียง	Na Liang	na-liang
1941	273	บ้านแก้ง	Ban Kaeng	ban-kaeng
1942	273	พระซอง	Phra Song	phra-song
1943	273	พิมาน	Phiman	phiman
1944	273	พุ่มแก	Phum Kae	phum-kae
1945	273	สีชมพู	Si Chomphu	si-chomphu
1946	273	หนองบ่อ	Nong Bo	nong-bo
1947	273	หนองสังข์	Nong Sang	nong-sang
1948	274	ดอนเตย	Don Toei	don-toei
1949	274	นาทม	Na Thom	na-thom
1950	274	หนองซน	Nong Son	nong-son
1951	275	ท่าเรือ	Tha Ruea	tha-ruea
1952	275	นาคูณใหญ่	Na Khun Yai	na-khun-yai
1953	275	นางัว	Na Ngua	na-ngua
1954	275	นาหว้า	Na Wa	na-wa
1955	275	บ้านเสียว	Ban Siao	ban-siao
1956	275	เหล่าพัฒนา	Lao Phatthana	lao-phatthana
1957	276	นาเข	Na Khe	na-khe
1958	276	นางัว	Na Ngua	na-ngua
1959	276	บ้านแพง	Ban Phaeng	ban-phaeng
1960	276	ไผ่ล้อม	Phai Lom	phai-lom
1961	276	โพนทอง	Phon Thong	phon-thong
1962	276	หนองแวง	Nong Waeng	nong-waeng
1963	277	กุตาไก้	Kutakai	kutakai
1964	277	โคกสว่าง	Khok Sawang	khok-sawang
1965	277	โคกสูง	Khok Sung	khok-sung
1966	277	นามะเขือ	Na Makhuea	na-makhuea
1967	277	ปลาปาก	Pla Pak	pla-pak
1968	277	มหาชัย	Maha Chai	maha-chai
1969	277	หนองเทาใหญ่	Nong Thao Yai	nong-thao-yai
1970	277	หนองฮี	Nong Hi	nong-hi
1971	278	นาขมิ้น	Na Khamin	na-khamin
1972	278	นาใน	Na Nai	na-nai
1973	278	นาหัวบ่อ	Na Hua Bo	na-hua-bo
1974	278	บ้านค้อ	Ban Kho	ban-kho
1975	278	โพนจาน	Phon Chan	phon-chan
1976	278	โพนบก	Phon Bok	phon-bok
1977	278	โพนสวรรค์	Phon Sawan	phon-sawan
1978	279	กุรุคุ	Kurukhu	kurukhu
1979	279	ขามเฒ่า	Kham Thao	kham-thao
1980	279	คำเตย	Kham Toei	kham-toei
1981	279	ดงขวาง	Dong Khwang	dong-khwang
1982	279	ท่าค้อ	Tha Kho	tha-kho
1983	279	นาทราย	Na Sai	na-sai
1984	279	นาราชควาย	Na Rat Khwai	na-rat-khwai
1985	279	ในเมือง	Nai Mueang	nai-mueang
1986	279	บ้านกลาง	Ban Klang	ban-klang
1987	279	บ้านผึ้ง	Ban Phueng	ban-phueng
1988	279	โพธิ์ตาก	Pho Tak	pho-tak
1989	279	วังตามัว	Wang Ta Mua	wang-ta-mua
1990	279	หนองญาติ	Nong Yat	nong-yat
1991	279	หนองแสง	Nong Saeng	nong-saeng
1992	279	อาจสามารถ	At Samat	at-samat
1993	280	โคกหินแฮ่	Khok Hin Hae	khok-hin-hae
1994	280	ท่าลาด	Tha Lat	tha-lat
1995	280	นาขาม	Na Kham	na-kham
1996	280	นางาม	Na Ngam	na-ngam
1997	280	โพนทอง	Phon Thong	phon-thong
1998	280	เรณู	Renu	renu
1999	280	เรณูใต้	Renu Tai	renu-tai
2000	280	หนองย่างชิ้น	Nong Yang Chin	nong-yang-chin
2001	281	โคกสี	Khok Si	khok-si
2002	281	ยอดชาด	Yot Chat	yot-chat
2003	281	วังยาง	Wang Yang	wang-yang
2004	281	หนองโพธิ์	Nong Pho	nong-pho
2005	282	ท่าบ่อสงคราม	Tha Bo Songkhram	tha-bo-songkhram
2006	282	นาคำ	Na Kham	na-kham
2007	282	นาเดื่อ	Na Duea	na-duea
2008	282	บ้านข่า	Ban Kha	ban-kha
2009	282	บ้านเอื้อง	Ban Ueang	ban-ueang
2010	282	โพนสว่าง	Phon Sawang	phon-sawang
2011	282	ศรีสงคราม	Si Songkhram	si-songkhram
2012	282	สามผง	sam Phong	sam-phong
2013	282	หาดแพง	Hat Phaeng	hat-phaeng
2014	283	แก้งสนามนาง	Kaeng Sanam Nang	kaeng-sanam-nang
2015	283	โนนสำราญ	Non Samran	non-samran
2016	283	บึงพะไล	Bueng Phalai	bueng-phalai
2017	283	บึงสำโรง	Bueng Samrong	bueng-samrong
2018	283	สีสุก	Si Suk	si-suk
2019	284	ขามทะเลสอ	Kham Thale So	kham-thale-so
2020	284	บึงอ้อ	Bueng O	bueng-o
2021	284	โป่งแดง	Pong Daeng	pong-daeng
2022	284	พันดุง	Phan Dung	phan-dung
2023	284	หนองสรวง	Nong Suang	nong-suang
2024	285	ขามสะแกแสง	Kham Sakaesaeng	kham-sakaesaeng
2025	285	ชีวึก	Chiwuek	chiwuek
2026	285	โนนเมือง	Non Mueang	non-mueang
2027	285	พะงาด	Pha-ngat	pha-ngat
2028	285	เมืองเกษตร	Mueang Kaset	mueang-kaset
2029	285	เมืองนาท	Mueang Nat	mueang-nat
2030	285	หนองหัวฟาน	Nong Hua Fan	nong-hua-fan
2031	286	ขามสมบูรณ์	Kham Sombun	kham-sombun
2032	286	คูขาด	Khu Khat	khu-khat
2033	286	ดอนใหญ่	Don Yai	don-yai
2034	286	ตาจั่น	Ta Chan	ta-chan
2035	286	เทพาลัย	Thephalai	thephalai
2036	286	โนนเต็ง	Non Teng	non-teng
2037	286	บ้านปรางค์	Ban Prang	ban-prang
2038	286	เมืองคง	Mueang Khong	mueang-khong
2039	286	หนองบัว	Nong Bua	nong-bua
2040	286	หนองมะนาว	Nong Manao	nong-manao
2041	287	ครบุรี	Khon Buri	khon-buri
2042	287	ครบุรีใต้	Khon Buri Tai	khon-buri-tai
2043	287	โคกกระชาย	Khok Krachai	khok-krachai
2044	287	จระเข้หิน	Chorakhe Hin	chorakhe-hin
2045	287	เฉลียง	Chaliang	chaliang
2046	287	แชะ	Chae	chae
2047	287	ตะแบกบาน	Tabaek Ban	tabaek-ban
2048	287	บ้านใหม่	Ban Mai	ban-mai
2049	287	มาบตะโกเอน	Map Tako En	map-tako-en
2050	287	ลำเพียก	Lam Phiak	lam-phiak
2051	287	สระว่านพระยา	Sa Wan Phraya	sa-wan-phraya
2052	287	อรพิมพ์	Oraphim	oraphim
2053	288	คลองเมือง	Khlong Mueang	khlong-mueang
2054	288	จักราช	Chakkarat	chakkarat
2055	288	ทองหลาง	Thonglang	thonglang
2056	288	ศรีละกอ	Si Lako	si-lako
2057	288	สีสุก	Si Suk	si-suk
2058	288	หนองขาม	Nong Kham	nong-kham
2059	288	หนองพลวง	Nong Phluang	nong-phluang
2060	288	หินโคน	Hin Khon	hin-khon
2061	289	ช้างทอง	Chang Thong	chang-thong
2062	289	ท่าช้าง	Tha Chang	tha-chang
2063	289	พระพุทธ	Phra Phut	phra-phut
2064	289	หนองงูเหลือม	Nong Ngu Lueam	nong-ngu-lueam
2065	289	หนองยาง	Nong Yang	nong-yang
2066	290	ชุมพวง	Chum Phuang	chum-phuang
2067	290	ตลาดไทร	Talat Sai	talat-sai
2068	290	ท่าลาด	Tha Lat	tha-lat
2069	290	โนนตูม	Non Tum	non-tum
2070	290	โนนยอ	Non Yo	non-yo
2071	290	โนนรัง	Non Rang	non-rang
2072	290	ประสุข	Prasuk	prasuk
2073	290	สาหร่าย	Sarai	sarai
2074	290	หนองหลัก	Nong Lak	nong-lak
2075	291	กระโทก	Krathok	krathok
2076	291	โชคชัย	Chok Chai	chok-chai
2077	291	ด่านเกวียน	Dan Kwian	dan-kwian
2078	291	ท่าจะหลุง	Tha Chalung	tha-chalung
2079	291	ท่าเยี่ยม	Tha Yiam	tha-yiam
2080	291	ท่าลาดขาว	Tha Lat Khao	tha-lat-khao
2081	291	ท่าอ่าง	Tha Ang	tha-ang
2082	291	ทุ่งอรุณ	Thung Arun	thung-arun
2083	291	พลับพลา	Phlapphla	phlapphla
2084	291	ละลมใหม่พัฒนา	Lalom Mai Phatthana	lalom-mai-phatthana
2085	292	กุดพิมาน	Kut Phiman	kut-phiman
2086	292	ด่านขุนทด	Dan Khun Thot	dan-khun-thot
2087	292	ด่านนอก	Dan Nok	dan-nok
2088	292	ด่านใน	Dan Nai	dan-nai
2089	292	ตะเคียน	Takhian	takhian
2090	292	โนนเมืองพัฒนา	Non Mueang Phatthana	non-mueang-phatthana
2091	292	บ้านเก่า	Ban Kao	ban-kao
2092	292	บ้านแปรง	Ban Praeng	ban-praeng
2093	292	พันชนะ	Phan Chana	phan-chana
2094	292	สระจรเข้	Sa Chorakhe	sa-chorakhe
2095	292	หนองกราด	Nong Krat	nong-krat
2096	292	หนองไทร	Nong Sai	nong-sai
2097	292	หนองบัวตะเกียด	Nong Bua Takiat	nong-bua-takiat
2098	292	หนองบัวละคร	Nong Bua Lakhon	nong-bua-lakhon
2099	292	ห้วยบง	Huai Bong	huai-bong
2100	292	หินดาด	Hin Dat	hin-dat
2101	293	บึงปรือ	Bueng Prue	bueng-prue
2102	293	วังยายทอง	Wang Yai Thong	wang-yai-thong
2103	293	สำนักตะคร้อ	Samnak Takhro	samnak-takhro
2104	293	หนองแวง	Nong Waeng	nong-waeng
2105	294	ดอนยาวใหญ่	Don Yao Yai	don-yao-yai
2106	294	โนนแดง	Non Daeng	non-daeng
2107	294	โนนตาเถร	Non Ta Then	non-ta-then
2108	294	วังหิน	Wang Hin	wang-hin
2109	294	สำพะเนียง	Lam Phaniang	lam-phaniang
2110	295	กำปัง	Kampang	kampang
2111	295	ค้างพลู	Khang Phu	khang-phu
2112	295	ด่านจาก	Dan Chak	dan-chak
2113	295	ถนนโพธิ์	Thanon Pho	thanon-pho
2114	295	โนนไทย	Non Thai	non-thai
2115	295	บัลลังก์	Banlang	banlang
2116	295	บ้านวัง	Ban Wang	ban-wang
2117	295	มะค่า	Makha	makha
2118	295	สายออ	Sai O	sai-o
2119	295	สำโรง	Samrong	samrong
2120	296	ขามเฒ่า	Kham Thao	kham-thao
2121	296	จันอัด	Chan At	chan-at
2122	296	ดอนชมพู	Don Chomphu	don-chomphu
2123	296	ดอนหวาย	Don Wai	don-wai
2124	296	ด่านคล้า	Dan Khla	dan-khla
2125	296	โตนด	Tanot	tanot
2126	296	ธารปราสาท	Than Prasat	than-prasat
2127	296	โนนสูง	Non Sung	non-sung
2128	296	บิง	Bing	bing
2129	296	พลสงคราม	Phon Songkhram	phon-songkhram
2130	296	มะค่า	Makha	makha
2131	296	เมืองปราสาท	Mueang Prasat	mueang-prasat
2132	296	ลำคอหงษ์	Lam Kho Hong	lam-kho-hong
2133	296	ลำมูล	Lam Mun	lam-mun
2134	296	หลุมข้าว	Lum Khao	lum-khao
2135	296	ใหม่	Mai	mai
2136	297	โนนจาน	Non Chan	non-chan
2137	297	บัวลาย	Bua Lai	bua-lai
2138	297	เมืองพะไล	Mueang Phalai	mueang-phalai
2139	297	หนองหว้า	Nong Wa	nong-wa
2140	298	กุดจอก	Kut Chok	kut-chok
2141	298	ขุนทอง	Khun Thong	khun-thong
2142	298	ดอนตะหนิน	Don Tanin	don-tanin
2143	298	ด่านช้าง	Dan Chang	dan-chang
2144	298	โนนทองหลาง	Non Thonglang	non-thonglang
2145	298	บัวใหญ่	Bua Yai	bua-yai
2146	298	เสมาใหญ่	Sema Yai	sema-yai
2147	298	หนองแจ้งใหญ่	Nong Chaeng Yai	nong-chaeng-yai
2148	298	หนองบัวสะอาด	Nong Bua Sa-at	nong-bua-sa-at
2149	298	ห้วยยาง	Huai Yang	huai-yang
2150	299	โคกกระเบื้อง	Khok Krabueang	khok-krabueang
2151	299	ช่อระกา	Cho Raka	cho-raka
2152	299	บ้านเหลื่อม	Ban Lueam	ban-lueam
2153	299	วังโพธิ์	Wang Pho	wang-pho
2154	300	กระทุ่มราย	Krathum Rai	krathum-rai
2155	300	โคกกลาง	Khok Klang	khok-klang
2156	300	ดอนมัน	Don Man	don-man
2157	300	ตลาดไทร	Talat Sai	talat-sai
2158	300	ทุ่งสว่าง	Thung Sawang	thung-sawang
2159	300	นางรำ	Nang Ram	nang-ram
2160	300	โนนเพ็ด	Non Phet	non-phet
2161	300	ประทาย	Prathai	prathai
2162	300	เมืองโดน	Mueang Don	mueang-don
2163	300	วังไม้แดง	Wang Mai Daeng	wang-mai-daeng
2164	300	หนองค่าย	Nong Khai	nong-khai
2165	300	หนองพลวง	Nong Phluang	nong-phluang
2166	300	หันห้วยทราย	Han Huai Sai	han-huai-sai
2167	301	เกษมทรัพย์	Kasem Sap	kasem-sap
2168	301	โคกไทย	Khok Thai	khok-thai
2169	301	งิ้ว	Ngio	ngio
2170	301	ดอน	Don	don
2171	301	ตะขบ	Takhop	takhop
2172	301	ตะคุ	Takhu	takhu
2173	301	ตูม	Tum	tum
2174	301	ธงชัยเหนือ	Thong Chai Nuea	thong-chai-nuea
2175	301	นกออก	Nok Ok	nok-ok
2176	301	บ่อปลาทอง	Bo Pla Thong	bo-pla-thong
2177	301	ภูหลวง	Phu Luang	phu-luang
2178	301	เมืองปัก	Mueang Pak	mueang-pak
2179	301	ลำนางแก้ว	Lam Nang Kaeo	lam-nang-kaeo
2180	301	สะแกราช	Sakae Rat	sakae-rat
2181	301	สำโรง	Samrong	samrong
2182	301	สุขเกษม	Suk Kasem	suk-kasem
2183	302	กลางดง	Klang Dong	klang-dong
2184	302	ขนงพระ	Khanong Phra	khanong-phra
2185	302	คลองม่วง	Khlong Muang	khlong-muang
2186	302	จันทึก	Chanthuek	chanthuek
2187	302	ปากช่อง	Pak Chong	pak-chong
2188	302	โป่งตาลอง	Pong Talong	pong-talong
2189	302	พญาเย็น	Phaya Yen	phaya-yen
2190	302	วังกะทะ	Wang Katha	wang-katha
2191	302	วังไทร	Wang Sai	wang-sai
2192	302	หนองน้ำแดง	Nong Nam Daeng	nong-nam-daeng
2193	302	หนองสาหร่าย	Nong Sarai	nong-sarai
2194	302	หมูสี	Mu Si	mu-si
2195	303	ทัพรั้ง	Thap Rang	thap-rang
2196	303	พังเทียม	Phang Thiam	phang-thiam
2197	303	มาบกราด	Map Krat	map-krat
2198	303	สระพระ	Sa Phra	sa-phra
2199	303	หนองหอย	Nong Hoi	nong-hoi
2200	304	กระชอน	Krachon	krachon
2201	304	กระเบื้องใหญ่	Krabueang Yai	krabueang-yai
2202	304	ชีวาน	Chiwan	chiwan
2203	304	ดงใหญ่	Dong Yai	dong-yai
2204	304	ท่าหลวง	Tha Luang	tha-luang
2205	304	ธารละหลอด	Than Lalot	than-lalot
2206	304	นิคมสร้างตนเอง	Nikhom Sang Ton-eng Phimai	nikhom-sang-ton-eng-phimai
2207	304	ในเมือง	Nai Mueang	nai-mueang
2208	304	โบสถ์	Bot	bot
2209	304	รังกาใหญ่	Rang Ka Yai	rang-ka-yai
2210	304	สัมฤทธิ์	Samrit	samrit
2211	304	หนองระเวียง	Nong Rawiang	nong-rawiang
